c0_answer,c0_correct,candidate_answer,candidate_changed_from_c0,candidate_correct,candidate_first_pass_record_sha256,gold_answer_post_run_join,legacy_answer,legacy_correct,legacy_execution_valid,legacy_failure_type,order,pack,query_family,question_id
no,False,no,False,False,705503bad3428413c8de48de07bbf7f003899c8a442a8299800911f7da1046a4,yes,yes,True,True,,143,structural_stress_holdout,collider_bias,cladder:13193
yes,True,yes,False,True,6369aeda2fa4909e8835b6b2be31019c48f0955b07225a72c195b3e858ee4bee,yes,yes,True,True,,144,structural_stress_holdout,correlation,cladder:8289
no,True,no,False,True,eb2dc1bbd984b3ca521847e0877f554d25f3e17e4b0cda9e836af27abf89d020,no,no,True,True,,145,structural_stress_holdout,det-counterfactual,cladder:20519
no,True,no,False,True,006f0b86ac42ad252c6ce94940cd0322bef088ed56303ba0ebaccd9215006840,no,no,True,True,,146,structural_stress_holdout,nde,cladder:2610
yes,True,yes,False,True,9b51e169b574246cf84d1389828d5090e9d49e8c137968d2a2224b9917233e74,yes,yes,True,True,,147,structural_stress_holdout,ett,cladder:6514
no,True,no,False,True,5fc24397e23752c8e00a4ad0f5a273bb28662617d8808e3e6f2021e981a1f3d0,no,no,True,True,,148,structural_stress_holdout,correlation,cladder:3981
no,True,no,False,True,6f3a18324ee3896fc78a918ce41262220792d1908bbeab59a165e9523186e875,no,no,True,True,,149,structural_stress_holdout,ett,cladder:10854
no,False,no,False,False,e94314b52070d420fdbc07f50c69641ffb312b4b8a9a74dbba7f8be289e1f32b,yes,yes,True,True,,150,structural_stress_holdout,collider_bias,cladder:23509
yes,True,yes,False,True,0dd7a360ffcecc212618cd84b204f368130ebfebe379413ac4a2c24d92ec3e23,yes,yes,True,True,,151,structural_stress_holdout,correlation,cladder:5145
yes,True,yes,False,True,b3a541c41e655c38e1cdd50bbd29ea58f78e892332acae503af2877b1564895d,yes,yes,True,True,,152,structural_stress_holdout,correlation,cladder:13585
yes,True,yes,False,True,e28156f9f1eb9d6199d35c1c58e651bf06947619303bad2073943d51434df43a,yes,yes,True,True,,153,structural_stress_holdout,ett,cladder:558
no,False,no,False,False,ddca921ce6f7a0b7252a383e96b558fea4760d15088b8dbcdb06e97fdbf932c3,yes,no,False,True,,154,structural_stress_holdout,ett,cladder:26584
yes,True,yes,False,True,a8003c111d6193123262b06445a99ba193ca97a9e29632d0a31ce275b3571618,yes,yes,True,True,,155,structural_stress_holdout,det-counterfactual,cladder:19950
yes,True,yes,False,True,21ea130c6a98d392d6edbe18a2eda745165fa6232bfc1208069fac55424fb4d3,yes,yes,True,True,,156,structural_stress_holdout,ett,cladder:4590
yes,True,yes,False,True,07b86bb0e714a21c93946f2fe62826fa6749c37349f08d75bbe52d4d47ff9e44,yes,yes,True,True,,157,structural_stress_holdout,correlation,cladder:27739
yes,True,yes,False,True,424e42abde40f19535e20fbc9f0a5b665f44856b08e834cebc180339c1d1475a,yes,yes,True,True,,158,structural_stress_holdout,nie,cladder:28589
no,True,no,False,True,2862dc919748ca8dadebfb24de7a0a5054519bc6dbc4daa6557b6b89d850a185,no,no,True,True,,159,structural_stress_holdout,det-counterfactual,cladder:20226
yes,False,yes,False,False,53eb63915feb4fc675eff8ed209081a172ab4dbf3df49079a055bae60c22b8be,no,yes,False,True,,160,structural_stress_holdout,ett,cladder:9007
no,True,no,False,True,44231ef6b1cec9e523e0d497a8d310cc1b53a2ea02c204599f3061596a503c35,no,no,True,True,,161,structural_stress_holdout,nie,cladder:19386
yes,True,yes,False,True,53b74a285a1a562219e328bc7a756a599e16c892ebf6067347978624edeb1937,yes,yes,True,True,,162,structural_stress_holdout,det-counterfactual,cladder:30812
no,True,no,False,True,a99c0bae31544729b87b941dc616582909afc8c48cd4af08804f41d8f91541a8,no,no,True,True,,163,structural_stress_holdout,nie,cladder:24332
no,False,no,False,False,5c3ed8a8edfc3214f8b635c55b99186cf18ff8e2a198254c4bfaef81e19716fe,yes,no,False,True,,164,structural_stress_holdout,collider_bias,cladder:1968
no,True,no,False,True,c6a4a07b245998440ee57c89a39cb7a4a9171a4c5b2acd0236fcfac2e64f6cfe,no,,False,True,,165,structural_stress_holdout,ett,cladder:7865
yes,True,yes,False,True,5aa0212cd246a2be626629111c902dd42aad6d21d3de44c980e0729b933ffcdf,yes,yes,True,True,,166,structural_stress_holdout,ett,cladder:12187
no,True,no,False,True,5661920621b5c4312c0bd5e20de37bba53918f47807e5fe760e2501929f958ed,no,no,True,True,,167,structural_stress_holdout,correlation,cladder:6073
yes,True,yes,False,True,3d2e2c97999fea71f51a627aebeabb15541d7427aa0042238eeb5c1249579ecd,yes,yes,True,True,,168,structural_stress_holdout,correlation,cladder:25925
no,True,no,False,True,d10ab56b6eeb546b48aed6cbbfa5aca4bbee6a782b3870dae281a6533ac3a122,no,no,True,True,,169,structural_stress_holdout,ett,cladder:15494
no,True,no,False,True,5110af90f003b16bde02d0c21b89ce89559684ad9f290b64e32a5b70f8b3bd21,no,no,True,True,,170,structural_stress_holdout,nie,cladder:4367
no,True,no,False,True,b1c2c24cdeeb588bdc542a6fd0df4bcfca14707b7106870ea3a84ee22f12869e,no,no,True,True,,171,structural_stress_holdout,correlation,cladder:15411
no,True,no,False,True,9e73c50c216b3da3bd9c0173086ee4d6c680761adfc4cc0f3eb6d264b9fabc4f,no,no,True,True,,172,structural_stress_holdout,correlation,cladder:7230
yes,True,yes,False,True,67e40550ff38d8845555397a9fc7866872a114de0185c4eb90b6d87b1efe8c20,yes,yes,True,True,,173,structural_stress_holdout,nde,cladder:28940
yes,True,yes,False,True,30068326e96459ff522939ba72b12ff76c4a4db297c499544ee982420f29502f,yes,yes,True,True,,174,structural_stress_holdout,ett,cladder:21615
no,True,no,False,True,7a8f8207f4e5b203d28cb0d9e869390eb1af44f6c93605a0b2b9c7c7abb292a2,no,no,True,True,,175,structural_stress_holdout,correlation,cladder:25421
yes,True,yes,False,True,69af9b8d4c19bb1c2d0216aa5b43107683f5cf37b5a295d8de7bb54756644344,yes,yes,True,True,,176,structural_stress_holdout,ett,cladder:15265
yes,True,yes,False,True,3acc6565220eb28ef3276580c590b816da172e9c78f5e33facb4fdb8e5b743ff,yes,yes,True,True,,177,structural_stress_holdout,det-counterfactual,cladder:20504
yes,True,yes,False,True,f7787beb25d48e82bcc851dd30a0812f3d18d45e6857bd3524083cb7182588f3,yes,yes,True,True,,178,structural_stress_holdout,ett,cladder:207
yes,True,yes,False,True,83b1bc6bb3f03df276d3daefd1a9fdb279b3a537e4490586807e8600d8516296,yes,yes,True,True,,179,structural_stress_holdout,det-counterfactual,cladder:29675
